1.933980999999999995e+02,-2.130956871756604301e+02
1.933982000000000028e+02,-2.130879556212312878e+02
1.933983000000000061e+02,-2.130390370715965389e+02
1.933984000000000094e+02,-2.130372862518551642e+02
1.933985000000000127e+02,-2.129889318655366424e+02
1.933986000000000161e+02,-2.129828324189846569e+02
1.933987000000000194e+02,-2.129378359432664070e+02
1.933988000000000227e+02,-2.129176060826745811e+02
1.933988999999999976e+02,-2.129163096489958207e+02
1.933990000000000009e+02,-2.128359247508473402e+02
1.933991000000000042e+02,-2.128625855258643469e+02
1.933992000000000075e+02,-2.127985308643742997e+02
1.933993000000000109e+02,-2.128094503981201342e+02
1.933994000000000142e+02,-2.127454248567901800e+02
1.933995000000000175e+02,-2.127249303161086118e+02
1.933996000000000208e+02,-2.127165041279118896e+02
1.933996999999999957e+02,-2.126869172538478949e+02
1.933997999999999990e+02,-2.126431947344244691e+02
1.933999000000000024e+02,-2.126382827542923337e+02
1.934000000000000057e+02,-2.125958570657299447e+02
1.934001000000000090e+02,-2.125671582697630981e+02
1.934002000000000123e+02,-2.125621879358501474e+02
1.934003000000000156e+02,-2.125010384065849962e+02
1.934004000000000190e+02,-2.125118521998274730e+02
1.934005000000000223e+02,-2.124502467462331481e+02
1.934005999999999972e+02,-2.124495699877528239e+02
1.934007000000000005e+02,-2.124038497816594599e+02
1.934008000000000038e+02,-2.124011047264080219e+02
1.934009000000000071e+02,-2.123544474052482940e+02
1.934010000000000105e+02,-2.123101079899810486e+02
1.934011000000000138e+02,-2.123306812473089167e+02
1.934012000000000171e+02,-2.122579766121794194e+02
1.934013000000000204e+02,-2.122685720115419201e+02
1.934013999999999953e+02,-2.121891105035364546e+02
1.934014999999999986e+02,-2.122389100054654705e+02
1.934016000000000020e+02,-2.121369478802589299e+02
1.934017000000000053e+02,-2.121674475631389498e+02
1.934018000000000086e+02,-2.120970607881976662e+02
1.934019000000000119e+02,-2.120827357650798035e+02
1.934020000000000152e+02,-2.120674004802953334e+02
1.934021000000000186e+02,-2.120239501426355559e+02
1.934022000000000219e+02,-2.120225642314730692e+02
1.934022999999999968e+02,-2.119520043919796990e+02
1.934024000000000001e+02,-2.119763429509648631e+02
1.934025000000000034e+02,-2.118997788917216099e+02
1.934026000000000067e+02,-2.119061887405726736e+02
1.934027000000000100e+02,-2.118611614316390614e+02
1.934028000000000134e+02,-2.118510306092378244e+02
1.934029000000000167e+02,-2.117991630390752675e+02
1.934030000000000200e+02,-2.117931588219182686e+02
1.934031000000000233e+02,-2.117464898088234690e+02
1.934031999999999982e+02,-2.117433809165450498e+02
1.934033000000000015e+02,-2.116892163858810250e+02
1.934034000000000049e+02,-2.116748453906784846e+02
1.934035000000000082e+02,-2.116573465287809768e+02
1.934036000000000115e+02,-2.115988689973915484e+02
1.934037000000000148e+02,-2.116083141870460054e+02
1.934038000000000181e+02,-2.115439936028047896e+02
1.934039000000000215e+02,-2.115553547177801192e+02
1.934039999999999964e+02,-2.114815539975110710e+02
1.934040999999999997e+02,-2.115096655518795501e+02
1.934042000000000030e+02,-2.114172995188331186e+02
1.934043000000000063e+02,-2.114528699479351701e+02
1.934044000000000096e+02,-2.113706416488477089e+02
1.934045000000000130e+02,-2.113719324704971427e+02
1.934046000000000163e+02,-2.113512439548743487e+02
1.934047000000000196e+02,-2.112990970021020871e+02
1.934048000000000229e+02,-2.112789298886782490e+02
1.934048999999999978e+02,-2.112670838598065473e+02
1.934050000000000011e+02,-2.112072905651743611e+02
1.934051000000000045e+02,-2.112054053082330825e+02
1.934052000000000078e+02,-2.111782438154037322e+02
1.934053000000000111e+02,-2.111328177277422924e+02
1.934054000000000144e+02,-2.111087695830553059e+02
1.934055000000000177e+02,-2.110875980195733632e+02
1.934056000000000211e+02,-2.110568676942138495e+02
1.934056999999999960e+02,-2.110222690066713653e+02
1.934057999999999993e+02,-2.110006149879152986e+02
1.934059000000000026e+02,-2.109738181991259580e+02
1.934060000000000059e+02,-2.109409336085126938e+02
1.934061000000000092e+02,-2.109020711816868925e+02
1.934062000000000126e+02,-2.108930536859494964e+02
1.934063000000000159e+02,-2.108475357067457594e+02
1.934064000000000192e+02,-2.108456097183666031e+02
1.934065000000000225e+02,-2.107724375559584757e+02
1.934065999999999974e+02,-2.107868140346515986e+02
1.934067000000000007e+02,-2.107421573613247858e+02
1.934068000000000040e+02,-2.106990925421052339e+02
1.934069000000000074e+02,-2.106922613484078965e+02
1.934070000000000107e+02,-2.106501958609971439e+02
1.934071000000000140e+02,-2.106302744393811679e+02
1.934072000000000173e+02,-2.105898868051345403e+02
1.934073000000000206e+02,-2.105709991338949862e+02
1.934073999999999955e+02,-2.105374488585075312e+02
1.934074999999999989e+02,-2.105126382403975356e+02
1.934076000000000022e+02,-2.104736198473259208e+02
1.934077000000000055e+02,-2.104540539667975168e+02
1.934078000000000088e+02,-2.104191227490395306e+02
1.934079000000000121e+02,-2.103969175651843102e+02
1.934080000000000155e+02,-2.103560793302621050e+02
1.934081000000000188e+02,-2.103392414209046706e+02
1.934082000000000221e+02,-2.103064255840170063e+02
1.934082999999999970e+02,-2.102807228605444720e+02
1.934084000000000003e+02,-2.102286797761245793e+02
1.934085000000000036e+02,-2.102398875082687937e+02
1.934086000000000070e+02,-2.101676141117292218e+02
1.934087000000000103e+02,-2.101674256150823226e+02
1.934088000000000136e+02,-2.101293009709258968e+02
1.934089000000000169e+02,-2.100842212383941785e+02
1.934090000000000202e+02,-2.100893887637185458e+02
1.934090999999999951e+02,-2.100220379570094451e+02
1.934091999999999985e+02,-2.100262040207314271e+02
1.934093000000000018e+02,-2.099596469547051925e+02
1.934094000000000051e+02,-2.099614863539063663e+02
1.934095000000000084e+02,-2.099026652195327074e+02
1.934096000000000117e+02,-2.098936281740497236e+02
1.934097000000000151e+02,-2.098505808484011084e+02
1.934098000000000184e+02,-2.105818230330278880e+02
1.934099000000000217e+02,-2.049455926478828758e+02
1.934099999999999966e+02,-2.149385154777754678e+02
1.934100999999999999e+02,-2.031791698355036431e+02
1.934102000000000032e+02,-2.121902842897228538e+02
1.934103000000000065e+02,-2.096282158049469899e+02
1.934104000000000099e+02,-2.096976781001436336e+02
1.934105000000000132e+02,-2.096086382123794181e+02
1.934106000000000165e+02,-2.096030226079989802e+02
1.934107000000000198e+02,-2.095716619378689245e+02
1.934108000000000231e+02,-2.095239601214190657e+02
1.934108999999999980e+02,-2.095089869682258836e+02
1.934110000000000014e+02,-2.094693270133129204e+02
1.934111000000000047e+02,-2.094463939665980377e+02
1.934112000000000080e+02,-2.094111316797583413e+02
1.934113000000000113e+02,-2.093749200516517419e+02
1.934114000000000146e+02,-2.093590843607498755e+02
1.934115000000000180e+02,-2.093183304506149796e+02
1.934116000000000213e+02,-2.092795962687231679e+02
1.934116999999999962e+02,-2.092723133083726452e+02
1.934117999999999995e+02,-2.092230643205478486e+02
1.934119000000000028e+02,-2.092051477566204198e+02
1.934120000000000061e+02,-2.091559543316380427e+02
1.934121000000000095e+02,-2.091440082175541306e+02
1.934122000000000128e+02,-2.091048591544595183e+02
1.934123000000000161e+02,-2.090777255998786757e+02
1.934124000000000194e+02,-2.090378976691591788e+02
1.934125000000000227e+02,-2.090162227934953876e+02
1.934125999999999976e+02,-2.089851450204644721e+02
1.934127000000000010e+02,-2.089534184124244973e+02
1.934128000000000043e+02,-2.089158586019599966e+02
1.934129000000000076e+02,-2.088914299256399829e+02
1.934130000000000109e+02,-2.088676638197394482e+02
1.934131000000000142e+02,-2.088187145256099484e+02
1.934132000000000176e+02,-2.088080166472512076e+02
1.934133000000000209e+02,-2.087499199863179911e+02
1.934133999999999958e+02,-2.087467119811124121e+02
1.934134999999999991e+02,-2.087023508408891246e+02
1.934136000000000024e+02,-2.086684774398437412e+02
1.934137000000000057e+02,-2.086469706831359474e+02
1.934138000000000090e+02,-2.086083689257745846e+02
1.934139000000000124e+02,-2.085727852334193528e+02
1.934140000000000157e+02,-2.085647732582060883e+02
1.934141000000000190e+02,-2.084945711222657678e+02
1.934142000000000223e+02,-2.084991604487149459e+02
1.934142999999999972e+02,-2.084433181741265457e+02
1.934144000000000005e+02,-2.084314587567737931e+02
1.934145000000000039e+02,-2.083837524634839724e+02
1.934146000000000072e+02,-2.083572165692306442e+02
1.934147000000000105e+02,-2.083331412493711809e+02
1.934148000000000138e+02,-2.082905443569586907e+02
1.934149000000000171e+02,-2.082653478004274064e+02
1.934150000000000205e+02,-2.082367900323503704e+02
1.934150999999999954e+02,-2.081897216915082254e+02
1.934151999999999987e+02,-2.081695411804188893e+02
1.934153000000000020e+02,-2.081427524028376865e+02
1.934154000000000053e+02,-2.081023101927669074e+02
1.934155000000000086e+02,-2.080713877149942164e+02
1.934156000000000120e+02,-2.080456942776988285e+02
1.934157000000000153e+02,-2.079980892224114939e+02
1.934158000000000186e+02,-2.079821166691039309e+02
1.934159000000000219e+02,-2.079403760834929074e+02
1.934159999999999968e+02,-2.079218530387592807e+02
1.934161000000000001e+02,-2.078743984574808508e+02
1.934162000000000035e+02,-2.078469156572371332e+02
1.934163000000000068e+02,-2.078134760483461605e+02
1.934164000000000101e+02,-2.077932983548652714e+02
1.934165000000000134e+02,-2.077407917403008639e+02
1.934166000000000167e+02,-2.077184359871504569e+02
1.934167000000000201e+02,-2.076897145690268474e+02
1.934168000000000234e+02,-2.076559576684616104e+02
1.934168999999999983e+02,-2.076113248156526083e+02
1.934170000000000016e+02,-2.075937310250734811e+02
1.934171000000000049e+02,-2.075613051187971791e+02
1.934172000000000082e+02,-2.075176525671196543e+02
1.934173000000000116e+02,-2.074867498747695151e+02
1.934174000000000149e+02,-2.074644268937534832e+02
1.934175000000000182e+02,-2.074217331579971528e+02
1.934176000000000215e+02,-2.073982801914777951e+02
1.934176999999999964e+02,-2.073503944580274947e+02
1.934177999999999997e+02,-2.073324368681907401e+02
1.934179000000000030e+02,-2.072901357344184987e+02
1.934180000000000064e+02,-2.072628359505730202e+02
1.934181000000000097e+02,-2.072247657058236996e+02
1.934182000000000130e+02,-2.071985258808653612e+02
1.934183000000000163e+02,-2.071584338848433049e+02
1.934184000000000196e+02,-2.071275290582368598e+02
1.934185000000000230e+02,-2.070946255167874881e+02
1.934185999999999979e+02,-2.070731614129777256e+02
1.934187000000000012e+02,-2.070051324930911392e+02
1.934188000000000045e+02,-2.070106812687630509e+02
1.934189000000000078e+02,-2.069546367164754201e+02
1.934190000000000111e+02,-2.069417647362652133e+02
1.934191000000000145e+02,-2.068782246890392287e+02
1.934192000000000178e+02,-2.068715335903679602e+02
1.934193000000000211e+02,-2.068232607386557618e+02
1.934193999999999960e+02,-2.067987566298434956e+02
1.934194999999999993e+02,-2.067539074514667448e+02
1.934196000000000026e+02,-2.067305618636775364e+02
1.934197000000000060e+02,-2.066917944877196192e+02
1.934198000000000093e+02,-2.066613105678805198e+02
1.934199000000000126e+02,-2.066207226283284228e+02
1.934200000000000159e+02,-2.065944903186133672e+02
1.934201000000000192e+02,-2.065585672009033544e+02
1.934202000000000226e+02,-2.065191955534124304e+02
1.934202999999999975e+02,-2.064948476523311740e+02
1.934204000000000008e+02,-2.064503839149060127e+02
1.934205000000000041e+02,-2.064264043586178730e+02
1.934206000000000074e+02,-2.063790116357197348e+02
1.934207000000000107e+02,-2.063616770676368048e+02
1.934208000000000141e+02,-2.063138199011779648e+02
1.934209000000000174e+02,-2.062870035167262017e+02
1.934210000000000207e+02,-2.062466332154094459e+02
1.934210999999999956e+02,-2.062166144433325599e+02
1.934211999999999989e+02,-2.061828438903054916e+02
1.934213000000000022e+02,-2.061415456516278937e+02
1.934214000000000055e+02,-2.061183629773141774e+02
1.934215000000000089e+02,-2.060698063371142439e+02
1.934216000000000122e+02,-2.060509222274689876e+02
1.934217000000000155e+02,-2.059972367261474631e+02
1.934218000000000188e+02,-2.059816118263041460e+02
1.934219000000000221e+02,-2.059346555295218479e+02
1.934219999999999970e+02,-2.059000737936783878e+02
1.934221000000000004e+02,-2.058706586543274852e+02
1.934222000000000037e+02,-2.058320581691477855e+02
1.934223000000000070e+02,-2.057960568874856051e+02
1.934224000000000103e+02,-2.057677434078255487e+02
1.934225000000000136e+02,-2.057205192609526989e+02
1.934226000000000170e+02,-2.056917754062582162e+02
1.934227000000000203e+02,-2.056568406044344215e+02
1.934227999999999952e+02,-2.056188352918257181e+02
1.934228999999999985e+02,-2.055873963168029093e+02
1.934230000000000018e+02,-2.055409945657827677e+02
1.934231000000000051e+02,-2.055151877969248062e+02
1.934232000000000085e+02,-2.054776290877085785e+02
1.934233000000000118e+02,-2.054289237165014868e+02
1.934234000000000151e+02,-2.054064784637792513e+02
1.934235000000000184e+02,-2.053617608412697564e+02
1.934236000000000217e+02,-2.053220989744804399e+02
1.934236999999999966e+02,-2.052854216344492784e+02
1.934238000000000000e+02,-2.052331091203224105e+02
1.934239000000000033e+02,-2.052053077794231513e+02
1.934240000000000066e+02,-2.051481474680527981e+02
1.934241000000000099e+02,-2.050973591462640115e+02
1.934242000000000132e+02,-2.050461263976785915e+02
1.934243000000000166e+02,-2.049559047704801173e+02
1.934244000000000199e+02,-2.048659248394922940e+02
1.934245000000000232e+02,-2.047322409189852692e+02
1.934245999999999981e+02,-2.045405282003566469e+02
1.934247000000000014e+02,-2.047054538814848286e+02
1.934248000000000047e+02,-1.955338668455565596e+02
1.934249000000000080e+02,-1.735770270320252564e+02
1.934250000000000114e+02,-1.675835011999405424e+02
1.934251000000000147e+02,-1.700386646111815310e+02
1.934252000000000180e+02,-1.841583594291032568e+02
1.934253000000000213e+02,-2.038040595204791714e+02
1.934253999999999962e+02,-2.051875006717600343e+02
1.934254999999999995e+02,-2.049951400288428545e+02
1.934256000000000029e+02,-2.048354745218704238e+02
1.934257000000000062e+02,-2.047295190990293463e+02
1.934258000000000095e+02,-2.046321064661633784e+02
1.934259000000000128e+02,-2.045876619366705143e+02
1.934260000000000161e+02,-2.045130244770660966e+02
1.934261000000000195e+02,-2.044715611139283453e+02
1.934262000000000228e+02,-2.044308888651497966e+02
1.934262999999999977e+02,-2.043845282642614904e+02
1.934264000000000010e+02,-2.043362587450416754e+02
1.934265000000000043e+02,-2.043027873415816202e+02
1.934266000000000076e+02,-2.042569238700347682e+02
1.934267000000000110e+02,-2.042277493241620903e+02
1.934268000000000143e+02,-2.041828290677404709e+02
1.934269000000000176e+02,-2.041431565579800349e+02
1.934270000000000209e+02,-2.041065998740159557e+02
1.934270999999999958e+02,-2.040666401011127675e+02
1.934271999999999991e+02,-2.040263922626345163e+02
1.934273000000000025e+02,-2.040011734093959319e+02
1.934274000000000058e+02,-2.039428945622138372e+02
1.934275000000000091e+02,-2.039142194650301860e+02
1.934276000000000124e+02,-2.038843070897268319e+02
1.934277000000000157e+02,-2.038370196276318609e+02
1.934278000000000191e+02,-2.038010675998948216e+02
1.934279000000000224e+02,-2.037620903098916472e+02
1.934279999999999973e+02,-2.037205303845325375e+02
1.934281000000000006e+02,-2.036931961516010290e+02
1.934282000000000039e+02,-2.036427652372759667e+02
1.934283000000000072e+02,-2.036120312261808181e+02
1.934284000000000106e+02,-2.035637592179675721e+02
1.934285000000000139e+02,-2.035432844788104774e+02
1.934286000000000172e+02,-2.034894320789354083e+02
1.934287000000000205e+02,-2.034606742300120459e+02
1.934287999999999954e+02,-2.034110940924601323e+02
1.934288999999999987e+02,-2.033792153087534871e+02
1.934290000000000020e+02,-2.033490971746541334e+02
1.934291000000000054e+02,-2.032916940167902737e+02
1.934292000000000087e+02,-2.032617873864600142e+02
1.934293000000000120e+02,-2.032343487160746349e+02
1.934294000000000153e+02,-2.031727721129950623e+02
